GEOID20,District
34003110005,12
34031030002,12
34031030007,12
34031020304,12
34003350004,12
34003350008,12
34031040112,12
34031040106,12
34031040201,12
34031040203,12
34031040111,12
34031040202,12
34031040204,12
34031075008,12
34031075009,12
34003350010,12
34003350005,12
34003350006,12
34003350002,12
34003350007,12
34003100001,12
34003165003,12
34003165013,12
34031040206,12
34031040205,12
34031040108,12
34031070407,12
34003165001,12
34003165012,12
34003165002,12
34003165011,12
34031015002,12
34031030004,12
34031070604,12
34031070309,12
34003240005,12
34003240008,12
34003240003,12
34003165005,12
34003165014,12
34003165004,12
34003350003,12
34003100006,12
34003100004,12
34003100005,12
34003100003,12
34003100002,12
34031055009,12
34031055001,12
34031055006,12
34003340003,12
34003340002,12
34003165006,12
34003165007,12
34003210007,12
34003210008,12
34031055007,12
34003210002,12
34003210001,12
34031040105,12
34031075007,12
34027075006,12
34027155011,12
34027155008,12
34027075005,12
34031055004,12
34031065003,12
34031065004,12
34031065002,12
34031065007,12
34031065005,12
34031065001,12
34003210004,12
34003210005,12
34003210006,12
34031055008,12
34031065008,12
34031065006,12
34027080102,12
34027155010,12
34027155009,12
34031045002,12
34031070105,12
34031070601,12
34003210003,12
34031070605,12
34031045001,12
34031005003,12
34031005004,12
34027165001,12
34031045003,12
34027015001,12
34027165003,12
34031045004,12
34031070603,12
34031070606,12
34027015002,12
34027155006,12
34027155012,12
34027075002,12
34027015004,12
34027015003,12
34027015005,12
34031045005,12
34031045006,12
34031070303,12
34031070305,12
34031070308,12
34027155007,12
34027155005,12
34031070602,12
34031070503,12
34031070401,12
34031070304,12
34031070306,12
34031070307,12
34031070104,12
34031070402,12
34031070302,12
34031070301,12
34031055005,12
34031055002,12
34003220005,12
34003070005,12
34003230012,12
34003335007,12
34003070004,12
34003135003,12
34003335001,12
34003335003,12
34003135002,12
34003135004,12
34003335002,12
34003335004,12
34003330001,12
34003330005,12
34003050011,12
34003130001,12
34003050009,12
34003330006,12
34003330002,12
34003330004,12
34003140002,12
34003290002,12
34003350009,12
34031020402,12
34031020403,12
34003230017,12
34003230018,12
34003230019,12
34003230020,12
34003165010,12
34003290001,12
34003240007,12
34003235001,12
34003135005,12
34003070003,12
34003070002,12
34003265003,12
34003265005,12
34003320005,12
34003255011,12
34003140001,12
34003315004,12
34003120003,12
34003205001,12
34003315001,12
34003340004,12
34003315005,12
34003315003,12
34003135006,12
34003320006,12
34003320004,12
34003230003,12
34003260002,12
34003260001,12
34003230009,12
34003230011,12
34003230008,12
34003230010,12
34003255003,12
34003255001,12
34003205002,12
34003035006,12
34003035002,12
34003005003,12
34003330003,12
34003335008,12
34003230007,12
34003110002,12
34003110001,12
34003230004,12
34003260003,12
34003235006,12
34003235005,12
34003180003,12
34003190009,12
34003190008,12
34003190007,12
34003190006,12
34003230002,12
34003230005,12
34003235004,12
34003180001,12
34003180002,12
34003260007,12
34003170003,12
34003220004,12
34003240001,12
34003240004,12
34003005004,12
34003085005,12
34003085013,12
34003085011,12
34003085007,12
34003085012,12
34003085006,12
34003085001,12
34003085016,12
34003085017,12
34003085010,12
34003085015,12
34003067006,12
34003067007,12
34003255010,12
34003255013,12
34003255018,12
34003255009,12
34003255007,12
34003255002,12
34003255008,12
34003255012,12
34003255017,12
34003255016,12
34003175005,12
34003175003,12
34003255004,12
34003175001,12
34003255014,12
34003140003,12
34003255006,12
34003255005,12
34003110003,12
34003175004,12
34003175002,12
34003110004,12
34003350001,12
34003230013,12
34003230014,12
34031020303,12
34003085021,12
34003085019,12
34003085020,12
34003085022,12
34003085018,12
34031020201,12
34003067005,12
34031040411,12
34031040306,12
34003067004,12
34031040312,12
34031040311,12
34031040103,12
34003085002,12
34031040305,12
34031040408,12
34031040407,12
34031040502,12
34031040503,12
34031040501,12
34031040406,12
34031040403,12
34031040604,12
34031040110,12
34031050001,12
34031020102,12
34031040410,12
34031040304,12
34031040302,12
34031040504,12
34031040405,12
34031040310,12
34031040404,12
34031040308,12
34031040307,12
34031040506,12
34003285010,12
34003255015,12
34003315002,12
34003240002,12
34003240006,12
34003050003,12
34003050008,12
34003050006,12
34003220006,12
34003335005,12
34003220003,12
34003035004,12
34003050007,12
34003050005,12
34003120002,12
34003035003,12
34003190002,12
34003050004,12
34003035001,12
34003045001,12
34003120001,12
34003050002,12
34003015001,12
34003050001,12
34003015002,12
34003015005,12
34003015003,12
34003015007,12
34003015008,12
34003015006,12
34003190005,12
34003040004,12
34003040005,12
34003335006,12
34003265001,12
34003015017,12
34003015004,12
34003305002,12
34003040001,12
34003040006,12
34003015014,12
34003015016,12
34003015015,12
34003305004,12
34003050010,12
34003305007,12
34003305009,12
34003190004,12
34003190003,12
34003015010,12
34003015013,12
34003070006,12
34003070001,12
34003135001,12
34003305006,12
34003305003,12
34003305001,12
34003170002,12
34003170004,12
34013065207,10
34013065306,10
34013065402,10
34013065407,10
34013065408,10
34013070C29,10
34013070C34,10
34013070C35,10
34013070C45,10
34013070C49,10
34013070E09,10
34013070E10,10
34013070E11,10
34013070E13,10
34013070E25,10
34013070N29,10
34013070W43,10
34013070W44,10
34015015002,5
34015015003,5
34015015004,5
34015015007,5
34017030A09,10
34017030A33,10
34017030B06,10
34017030B07,10
34017030B08,10
34017030C05,10
34017030C06,10
34017030C09,10
34017030C11,10
34017030C20,10
34017030C26,10
34017030C27,10
34017030F01,10
34017030F02,10
34017030F30,10
34017030F31,10
34017035102,10
34017035108,10
34017035203,10
34017035206,10
34017035401,10
34017035405,10
34023077109,8
34023077110,8
34023077205,8
34023077301,8
34023077408,8
34025080008,8
34025080022,8
34025080024,8
34025155003,8
34025155004,8
34025155007,8
34025155008,8
34025155024,8
34025155027,8
34025155028,8
34025155029,8
34027095001,10
34027095005,10
34029025103,6
34029025107,6
34029025134,6
34029025205,6
34029025211,6
34029025233,6
34029025235,6
34029025236,6
34029025240,6
34029060001,6
34031070504,12
34031070607,12
34035030014,10
34035050003,10
34035050010,10
34035050031,8
34039045101,10
34039045103,10
34039045201,10
34039045301,10
34039045302,10
34039045303,10
34039045404,10
34039045801,10
34039045802,10
